0,1,2,3,4,5,6,7,8,9,10,11
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.803657242726676,2.4129709406290925,1.2608070185132354,2.409735641698674,2.1578756119269222,1.1237010593513819,3.257989798761005,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.9724781222464536,-0.6513946128278438,0.5981284178730929,-0.649913517526421,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.4601186911384503,1.5845258748526596,0.7904482292136731,1.5208777425204554,0.8129118021022005,1.1237010593513819,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.9724781222464536,-0.6513946128278438,0.4101799922313327,-0.649913517526421,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.9724781222464536,-0.6513946128278438,0.7904482292136731,0.9671563450874255,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.10679363715543332,-0.6513946128278438,0.8115694270565272,0.6084114180242504,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.8843335188531662,1.7111865491559988,1.2401321243685408,2.34370056609947,2.5908572489162434,2.0217218553422525,-0.30693773208876846,3.9581140290128283
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.749303161023213,1.545176335607532,0.9423705736452537,1.8056296106091252,0.8129118021022005,1.1237010593513819,-0.30693773208876846,3.9581140290128283
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.6641150868891247,-0.6513946128278438,0.7717621760515269,0.6084114180242504,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.05188170833180248,-0.2697067088315267,0.6652381703485656,0.32365954993558066,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.48373427459653523,0.11198119516479053,0.7842810144450023,0.8104460836665813,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.25648132702552656,-0.6513946128278438,0.8174760513719909,0.6084114180242504,2.5908572489162434,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.25648132702552656,-0.0464335980148243,1.0424303578380751,0.7166690539346641,1.5996651956767234,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.25648132702552656,-0.6513946128278438,0.7780527371511985,0.8931632861129202,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.1329917961181226,-0.6513946128278438,1.1012630057915056,1.0340912087894547,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.0806681806259115,1.239562192870011,1.038305419334015,1.5819844854862524,0.8129118021022005,3.153094257291309,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.4961605636741186,1.7616088709251443,0.44300748554997027,1.4179203922833312,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.322650526126549,1.4803180179704445,0.5182825454823495,1.3398083507201,0.8129118021022005,-0.41147563126343234,3.257989798761005,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.304383345561784,1.3369907232656302,0.752504012821885,1.714886212022808,-0.5320520077225213,1.1237010593513819,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.48373427459653523,-0.6513946128278438,0.5939486625097937,0.32365954993558066,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.260974019182862,-0.2697067088315267,0.8405630780386238,1.151410706148003,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.04738901617446695,-0.2697067088315267,0.8291254744407636,0.8104460836665813,1.5996651956767234,1.1237010593513819,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.9724781222464536,-0.6513946128278438,0.31973009349186726,-0.649913517526421,1.5996651956767234,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,-0.9724781222464536,-0.6513946128278438,-0.7057939224377446,-0.649913517526421,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.9724781222464536,-0.6513946128278438,0.3451497486506235,-0.649913517526421,1.5996651956767234,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,-0.9724781222464536,-0.2697067088315267,-0.26976908699480473,-0.649913517526421,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.6339247301313423,0.839818269752895,0.12344665833720184,0.6084114180242504,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.9713748434885318,0.6165451589361928,0.2440152147212257,0.6084114180242504,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.05188170833180248,-0.6513946128278438,0.5460392923017323,0.8104460836665813,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.5664658332569974,1.2570449071537422,0.8628326909717227,1.552095527179998,0.8129118021022005,1.1237010593513819,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.9724781222464536,-0.6513946128278438,0.21405474917301193,0.1216248842932496,1.5996651956767234,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.23226252062439182,-0.6513946128278438,-0.221970086269928,0.6084114180242504,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.9724781222464536,-0.6513946128278438,0.2440152147212257,0.4803698113564245,1.5996651956767234,1.1237010593513819,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.6641150868891247,-0.6513946128278438,0.43765382882881315,0.8931632861129202,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,-0.25648132702552656,-0.6513946128278438,0.43765382882881315,0.32365954993558066,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.005009573053383147,-0.6513946128278438,0.9910507215485221,1.0951979517552513,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.2195280561574704,1.1634884316112148,0.4045382425956839,1.3398083507201,1.5996651956767234,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.260974019182862,0.8018267071423847,0.19060914593177303,0.6084114180242504,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.1329917961181226,0.4201388031460675,0.038181648970876406,0.4803698113564245,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.5544819753984678,1.2028379708563424,0.5981284178730929,1.4539428788184263,0.8129118021022005,1.1237010593513819,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.9362349670591279,1.0986301139741275,0.19852183979483962,1.0340912087894547,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.6686077790464602,0.6165451589361928,0.46397778964857617,1.3398083507201,0.8129118021022005,1.1237010593513819,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.3426482218447013,1.0507164947047305,0.7811745840935634,1.8265948844511006,-0.5320520077225213,1.1237010593513819,-0.30693773208876846,3.9581140290128283
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.4084234598783039,1.3063906709137867,0.7557549289348072,1.7617225318297194,-0.5320520077225213,2.0217218553422525,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.16860070139635225,-0.6513946128278438,0.9423705736452537,1.0951979517552513,2.5908572489162434,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.7522331858094569,1.3516758401030433,1.099388039074627,1.7840191511285834,0.8129118021022005,1.1237010593513819,3.257989798761005,3.9581140290128283
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.05188170833180248,-0.6513946128278438,1.2416316503892268,1.5819844854862524,2.1578756119269222,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.8563420450714815,0.7169422099778101,0.4268078555287827,1.2034555876656647,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,3.9581140290128283
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.4582376150931151,1.4687247635303042,0.6500795846159518,1.4539428788184263,-0.5320520077225213,2.658877749966196,-0.30693773208876846,3.9581140290128283
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.7403954899122016,1.3369907232656302,0.9277408243185634,1.9915190935217129,1.5996651956767234,3.153094257291309,3.257989798761005,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.1329917961181226,0.11198119516479053,0.16625574844813518,0.1216248842932496,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.9362349670591279,1.2028379708563424,0.36356230803728734,1.3398083507201,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.4026457476449899,0.8018267071423847,0.3132113733143512,0.6084114180242504,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.4944261606121776,1.9468904191313363,0.7557549289348072,2.0234466149957653,0.8129118021022005,1.1237010593513819,-0.30693773208876846,3.9581140290128283
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.2162925959189583,1.4916722191199787,0.58124013193984,1.2972326173975823,1.5996651956767234,-0.41147563126343234,3.257989798761005,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.604681982054308,1.4197450079234901,0.6800400501641656,1.7617225318297194,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.5421663426477665,1.4687247635303042,0.7326375975172208,1.6381972398790041,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.1384179683711502,0.9087405117118298,0.5369224534810508,1.0340912087894547,-0.5320520077225213,2.0217218553422525,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,0.98795591133965,0.9087405117118298,0.2366578107583912,1.2034555876656647,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.5544819753984678,1.3063906709137867,0.9277408243185634,1.4882074557543348,2.1578756119269222,1.1237010593513819,3.257989798761005,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.005009573053383147,-0.6513946128278438,0.9051377627331841,1.251908213176095,2.5908572489162434,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.3710540702215137,1.3063906709137867,0.6022805838910751,1.6381972398790041,0.8129118021022005,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.5830265599375792,-0.2697067088315267,1.3321484089754685,1.6647016879325904,2.5908572489162434,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,-1.2459928529962432,-0.23366610882060396,1.4214659871762947,1.4996092152223626,1.2904284157081471,0.9326553092197,1.8265948844511006,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
-0.09495654471539948,0.8025728218226734,-0.23366610882060396,-0.7034990699892857,0.20156939820189554,-0.6513946128278438,0.07751013378502224,-0.16312698379542018,-0.5320520077225213,-0.41147563126343234,-0.30693773208876846,-0.2526455763199683
